OTU_204	0.0	0.6	14.0	30.4	71.8	38.8	25.6	26.2	10.4	9.4	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_990	0.0	0.0	4.8	7.0	10.8	12.8	6.8	6.4	2.6	1.2	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_345	5.0	0.0	2.0	0.6	0.0	0.0	0.0	0.0	0.6	2.2	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales;f_unidentified;g_unidentified;s_unidentified
OTU_638	0.0	0.8	2.6	10.8	11.0	13.2	11.2	7.6	4.0	2.8	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_72	0.0	0.2	11.8	23.0	20.8	19.0	22.2	18.8	7.8	4.8	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_755	0.0	41.0	10.4	18.8	13.2	5.8	1.4	1.4	3.4	0.6	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Chaetothyriales;f_Herpotrichiellaceae;g_unidentified;s_unidentified
OTU_107	6.0	2.6	1.2	19.8	3.0	0.6	0.2	0.2	1.4	0.4	k_Fungi;p_Ascomycota;c_Saccharomycetes;o_Saccharomycetales;f_Saccharomycetaceae;g_Kluyveromyces;s_unidentified
OTU_1027	0.0	0.0	4.0	7.2	10.8	7.6	9.8	6.2	0.6	2.4	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_1169	0.0	42.8	13.8	39.0	13.8	5.6	1.2	0.8	0.4	0.6	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae;g_Fusarium;s_unidentified
OTU_657	0.0	14.2	4.4	5.2	3.0	1.8	0.2	0.4	0.6	0.2	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Chaetothyriales;f_Herpotrichiellaceae;g_unidentified;s_unidentified
OTU_59	32.0	9.0	12.6	81.6	34.8	21.0	10.8	14.2	19.8	32.0	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_1117	0.0	0.0	2.6	2.0	4.0	2.0	3.4	3.8	1.0	0.4	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_1068	0.0	1.2	14.4	28.4	36.4	27.2	24.2	21.6	6.6	5.4	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_300	0.0	0.2	0.0	0.8	1.2	1.8	0.0	0.0	1.2	4.4	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Hypocreales_fam_Incertae_sedis;g_unidentified;s_unidentified
OTU_87	0.0	0.0	5.0	8.2	19.6	18.2	13.4	13.6	7.0	1.8	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_57	0.0	0.6	14.2	36.4	45.0	33.2	36.0	20.6	8.8	8.2	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_207	0.0	0.0	2.2	6.6	7.6	7.8	4.2	2.6	2.2	1.2	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_1124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	k_Fungi;p_Chytridiomycota;c_Chytridiomycetes;o_Rhizophydiales;f_unidentified;g_unidentified;s_unidentified
OTU_97	0.0	18.4	6.0	10.4	8.8	3.8	1.6	1.8	2.4	1.8	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_309	1.0	0.2	10.6	24.2	31.4	19.8	20.2	22.2	8.4	2.0	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_780	0.0	0.0	0.8	3.6	3.8	7.8	5.0	5.4	1.6	3.4	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_989	0.0	1.6	17.0	45.4	53.8	49.0	39.6	38.2	14.6	9.0	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_323	0.0	0.0	0.4	0.2	0.6	0.2	0.4	0.8	2.4	0.6	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_189	0.0	0.2	8.4	22.8	23.2	17.2	19.6	12.6	1.8	4.4	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_934	0.0	9.8	1.4	1.6	1.0	1.2	0.4	0.6	0.8	0.2	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Chaetothyriales;f_Herpotrichiellaceae;g_Exophiala;s_unidentified
OTU_499	0.0	2.6	1.0	2.8	0.4	0.2	0.0	0.2	0.2	0.2	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Phaeosphaeriaceae;g_unidentified;s_unidentified
OTU_44	13.0	292.6	60.4	125.4	103.2	55.2	32.4	17.2	12.8	3.6	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Magnaporthales;f_Magnaporthaceae;g_Buergenerula;s_Buergenerula_spartinae
OTU_1037	0.0	0.0	3.6	14.0	9.6	8.2	6.8	8.4	2.2	1.8	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_88	45.0	6.6	7.6	26.4	2.4	0.0	0.0	0.0	2.6	1.0	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_Fungi_sp
OTU_287	0.0	0.0	15.0	26.6	22.2	16.4	11.2	5.0	0.6	1.6	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_292	0.0	0.0	1.6	3.2	3.4	3.6	4.4	2.2	3.0	1.0	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_845	6.0	2.0	0.4	1.0	0.6	2.6	1.6	2.6	1.2	2.4	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae;g_unidentified;s_Nectriaceae_sp
OTU_821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.8	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_962	12.0	1.6	1.6	3.6	2.6	5.2	4.2	4.2	3.2	4.6	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae;g_unidentified;s_Nectriaceae_sp
OTU_118	0.0	1.2	2.4	3.2	7.8	11.2	8.6	5.4	3.2	0.2	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_1101	0.0	0.0	2.4	9.6	10.0	8.6	8.2	7.4	2.0	2.6	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_367	0.0	0.0	0.0	1.6	0.0	5.6	0.0	0.0	1.8	0.6	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Hypocreales_fam_Incertae_sedis;g_Acremonium;s_Acremonium_sp
OTU_987	0.0	14.8	4.0	6.4	3.6	2.2	0.2	0.4	1.4	0.0	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Chaetothyriales;f_Herpotrichiellaceae;g_unidentified;s_unidentified
OTU_1104	0.0	0.2	6.6	13.8	21.6	15.2	12.0	12.6	3.8	3.0	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_716	0.0	28.2	10.0	12.8	9.2	7.6	1.0	0.8	2.4	1.2	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Chaetothyriales;f_Herpotrichiellaceae;g_unidentified;s_unidentified
OTU_1008	9.0	1.0	1.2	3.0	0.8	4.0	2.2	5.2	3.4	3.4	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae;g_unidentified;s_Nectriaceae_sp
OTU_798	0.0	0.2	1.6	6.2	3.8	6.8	5.6	1.8	1.0	1.4	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_514	0.0	0.0	2.8	6.2	6.8	7.4	7.2	2.2	0.6	0.0	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_639	0.0	0.4	2.2	9.4	14.4	9.8	6.4	7.0	6.6	1.2	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_1139	0.0	0.0	1.2	1.6	4.4	2.2	2.2	3.2	0.8	0.0	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_994	0.0	0.4	0.2	0.4	0.2	0.2	0.0	0.2	0.2	0.2	k_Fungi;p_Ascomycota;c_Saccharomycetes;o_Saccharomycetales;f_unidentified;g_unidentified;s_unidentified
OTU_127	14.0	0.0	2.0	7.6	2.6	4.4	2.0	0.4	1.8	5.2	k_Fungi;p_Ascomycota;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_74	0.0	21.2	5.6	29.8	8.6	14.8	4.2	3.4	3.6	0.0	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_Fungi_sp
OTU_183	0.0	0.0	3.2	3.4	9.8	6.0	5.8	7.0	3.6	2.6	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_126	1.0	1.0	3.6	8.8	4.0	3.6	4.0	2.4	2.0	1.0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_unidentified;g_unidentified;s_unidentified
OTU_200	16.0	990.8	295.6	1143.0	264.2	87.0	18.6	18.6	4.8	5.8	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae;g_Fusarium;s_unidentified
OTU_13	19.0	1733.6	526.4	1965.0	447.4	161.0	28.0	32.8	13.2	9.8	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae;g_Fusarium;s_unidentified
OTU_700	0.0	0.0	2.8	4.8	7.0	4.2	5.2	4.6	0.6	2.4	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_526	1.0	7.8	3.0	8.0	3.6	4.0	1.6	2.8	1.8	0.0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Phaeosphaeriaceae;g_Phaeosphaeria;s_Phaeosphaeria_spartinae
OTU_464	0.0	0.2	0.4	0.2	0.6	0.0	0.0	1.0	0.6	0.0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_unidentified;g_unidentified;s_Pleosporales_sp
OTU_39	0.0	67.6	72.2	563.8	17.4	39.4	2.8	85.4	1.0	2.2	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae;g_Gibberella;s_unidentified
OTU_138	0.0	8.6	23.8	1.4	0.0	0.0	0.6	0.0	5.4	0.0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Amniculicolaceae;g_Murispora;s_Murispora_sp
OTU_382	0.0	0.4	1.0	0.6	0.2	0.2	0.6	0.2	0.4	0.2	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_unidentified;g_unidentified;s_unidentified
OTU_130	7.0	15.0	2.6	0.4	2.0	0.0	1.8	0.0	0.8	0.0	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_Fungi_sp
OTU_15	2.0	265.0	735.2	1323.8	96.6	29.8	14.8	12.2	5.6	1.6	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae;g_Fusarium;s_Fusarium_sp
OTU_1015	0.0	0.4	0.4	1.2	0.6	0.4	0.2	0.2	0.2	0.0	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Chaetothyriales;f_Herpotrichiellaceae;g_unidentified;s_unidentified
OTU_687	0.0	0.0	1.2	2.0	3.0	3.0	4.0	2.4	1.0	0.2	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_32	0.0	0.0	22.4	48.4	5.0	5.6	398.6	27.8	90.2	38.8	k_Fungi;p_Chytridiomycota;c_Chytridiomycetes;o_Rhizophydiales;f_Halomycetaceae;g_Halomyces;s_unidentified
OTU_136	0.0	0.0	0.0	0.0	5.2	3.8	4.8	6.8	1.4	0.0	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Eurotiales;f_Trichocomaceae;g_Talaromyces;s_unidentified
OTU_851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Capnodiales;f_Mycosphaerellaceae;g_Dissoconium;s_unidentified
OTU_68	0.0	0.0	5.0	0.0	0.0	1.6	1.2	0.0	0.4	0.0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Xylariales;f_Xylariales_fam_Incertae_sedis;g_unidentified;s_unidentified
OTU_177	0.0	0.0	0.0	0.8	0.0	7.4	0.0	3.2	0.8	0.8	k_Fungi;p_Chytridiomycota;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_137	0.0	0.4	3.2	18.0	1.0	0.6	0.0	0.0	0.2	0.0	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Eurotiales;f_Trichocomaceae;g_Penicillium;s_Penicillium_sp
OTU_462	0.0	1.2	8.8	12.6	5.0	2.8	2.6	2.6	1.2	0.4	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Pleosporaceae;g_unidentified;s_unidentified
OTU_162	0.0	0.0	1.4	5.8	4.6	5.0	1.0	5.2	2.2	5.4	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_1077	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.4	0.2	0.0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Pleosporaceae;g_Alternaria;s_unidentified
OTU_98	0.0	0.0	5.6	14.4	28.8	17.0	11.0	15.6	3.8	3.4	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Polyporales;f_Ganodermataceae;g_unidentified;s_unidentified
OTU_472	7.0	0.6	0.0	1.0	0.8	0.4	0.0	0.8	1.6	0.6	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Eurotiales;f_Trichocomaceae;g_Talaromyces;s_unidentified
OTU_939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales;f_Pleurotaceae;g_Pleurotus;s_unidentified
OTU_1149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_968	0.0	0.0	1.4	0.0	0.0	0.0	0.0	0.0	0.4	0.0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Corticiales;f_unidentified;g_unidentified;s_unidentified
OTU_7	2.0	2700.4	1223.6	445.8	113.6	236.0	3.2	1.6	4.6	0.8	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Polyporales;f_Meruliaceae;g_Hypochnicium;s_Hypochnicium_punctulatum
OTU_99	4.0	19.8	3.4	7.0	4.6	0.0	0.4	0.0	2.0	0.0	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_Fungi_sp
OTU_168	1.0	0.4	1.2	8.2	0.8	4.2	1.4	1.6	0.2	0.4	k_Fungi;p_Ascomycota;c_Leotiomycetes;o_Helotiales;f_Sclerotiniaceae;g_Botrytis;s_unidentified
OTU_1081	0.0	0.2	8.8	2.8	1.4	1.0	0.4	0.2	0.4	0.0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Pleosporaceae;g_unidentified;s_unidentified
OTU_132	0.0	0.0	0.0	5.8	6.6	2.4	4.8	1.6	4.6	0.0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Chaetosphaeriales;f_Chaetosphaeriaceae;g_Chloridium;s_Chloridium_sp
OTU_102	0.0	72.2	20.6	31.8	6.2	6.0	0.6	0.8	1.0	0.2	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Hypocreales_fam_Incertae_sedis;g_Sarocladium;s_unidentified
OTU_857	0.0	0.2	0.2	0.0	0.0	0.0	0.2	0.0	0.4	0.0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_unidentified;g_unidentified;s_unidentified
OTU_179	0.0	0.2	2.6	14.8	1.2	1.6	1.4	0.6	0.4	0.0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Pleosporaceae;g_Alternaria;s_unidentified
OTU_1163	0.0	0.0	2.0	10.2	11.8	7.0	10.0	10.0	2.2	2.2	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_86	0.0	27.4	4.6	1.6	3.6	13.8	0.0	1.6	5.6	0.0	k_Fungi;p_Basidiomycota;c_Cystobasidiomycetes;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_81	9.0	2.8	2.2	27.0	10.6	7.0	1.8	4.2	5.4	9.8	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_985	0.0	0.0	0.0	0.0	0.8	0.0	0.2	0.4	0.2	0.0	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_636	0.0	0.0	2.8	10.0	7.0	9.2	6.6	7.6	3.6	3.0	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_380	0.0	0.0	0.4	0.0	0.4	0.4	1.4	1.2	0.2	0.2	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_unidentified;g_unidentified;s_unidentified
OTU_501	0.0	8.4	3.6	5.2	1.6	2.2	0.0	0.6	0.8	0.0	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Chaetothyriales;f_Herpotrichiellaceae;g_unidentified;s_unidentified
OTU_281	0.0	1.2	11.0	15.0	3.2	0.6	1.8	0.0	0.2	0.0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Phaeosphaeriaceae;g_Phaeosphaeria;s_unidentified
OTU_398	0.0	0.0	5.8	6.2	9.6	11.6	8.2	12.4	3.2	4.6	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_553	0.0	0.0	3.8	20.8	8.8	14.0	16.2	13.0	4.2	1.0	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_58	6.0	0.2	0.0	7.0	1.8	7.4	7.2	2.2	11.2	133.0	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_Fungi_sp
OTU_43	1.0	0.2	393.2	27.2	11.8	80.8	11.2	0.0	5.6	8.8	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_Fungi_sp
OTU_224	0.0	0.0	0.0	0.0	0.0	0.0	5.6	3.0	4.2	0.0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Lulworthiales;f_Lulworthiaceae;g_Lulwoana;s_Lulwoana_sp
OTU_176	0.0	0.0	0.8	0.0	0.0	0.0	0.8	0.8	9.6	0.6	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Chaetosphaeriales;f_Chaetosphaeriaceae;g_Chloridium;s_Chloridium_sp
OTU_35	0.0	266.6	123.0	79.6	68.4	55.8	6.8	10.0	10.4	7.2	k_Fungi;p_Basidiomycota;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_Basidiomycota_sp
OTU_437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6	0.0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariomycetes_ord_Incertae_sedis;f_Sordariomycetes_fam_Incertae_sedis;g_Cryptovalsa;s_Cryptovalsa_ampelina
OTU_46	0.0	24.0	33.2	194.2	39.6	12.2	9.2	1.8	4.0	0.0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Pleosporaceae;g_Alternaria;s_unidentified
OTU_404	0.0	0.0	0.2	1.2	0.2	0.0	0.0	0.0	4.6	0.0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae;g_Gibberella;s_unidentified
OTU_214	1.0	72.8	9.4	18.6	17.8	9.8	2.2	0.6	1.8	2.4	k_Fungi;p_Ascomycota;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_Ascomycota_sp
OTU_668	1.0	83.8	21.4	35.4	21.2	17.0	3.8	3.8	5.2	0.8	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Chaetothyriales;f_Herpotrichiellaceae;g_unidentified;s_unidentified
OTU_425	0.0	0.0	1.6	0.0	0.0	0.0	0.0	0.0	1.4	0.0	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_294	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.4	0.0	k_Fungi;p_Basidiomycota;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2	0.0	k_Fungi;p_Basidiomycota;c_Pucciniomycetes;o_Pucciniales;f_Melampsoraceae;g_Melampsora;s_unidentified
OTU_255	0.0	14.0	2.6	2.6	3.4	4.6	0.0	0.8	0.2	0.2	k_Fungi;p_Ascomycota;c_Saccharomycetes;o_Saccharomycetales;f_unidentified;g_unidentified;s_unidentified
OTU_665	10.0	1.4	2.0	12.8	6.4	4.6	3.0	6.8	3.2	6.8	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_246	0.0	0.0	1.4	0.0	0.0	0.0	0.0	1.0	6.0	0.0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Cystofilobasidiales;f_Cystofilobasidiaceae;g_Cystofilobasidium;s_Cystofilobasidium_macerans
OTU_949	7.0	0.2	1.4	2.2	1.0	0.6	0.6	1.0	1.4	2.2	k_Fungi;p_Ascomycota;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_1125	10.0	0.8	2.6	2.4	1.6	2.4	1.6	3.2	2.2	2.4	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae;g_unidentified;s_Nectriaceae_sp
OTU_937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_555	0.0	0.2	0.2	0.4	0.0	1.2	0.4	0.2	1.2	0.8	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_Fungi_sp
OTU_282	0.0	2.4	1.4	1.4	0.6	1.4	1.6	0.0	0.6	0.2	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_Fungi_sp
OTU_334	0.0	2.0	0.0	0.0	0.0	2.2	0.0	0.0	5.0	0.6	k_Fungi;p_Rozellomycota;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_Rozellomycota_sp
OTU_193	0.0	5.8	0.0	4.4	0.0	0.0	0.0	6.2	2.4	0.0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae;g_unidentified;s_unidentified
OTU_434	0.0	7.0	2.0	2.4	1.0	0.2	0.0	0.2	0.4	0.0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Hypocreales_fam_Incertae_sedis;g_Sarocladium;s_Sarocladium_sp
OTU_448	0.0	0.8	0.0	1.6	0.0	0.0	0.0	0.0	0.6	1.4	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Sporormiaceae;g_unidentified;s_unidentified
OTU_29	0.0	6.6	440.2	49.2	17.0	66.8	23.0	8.6	0.8	1.4	k_Fungi;p_Basidiomycota;c_Microbotryomycetes;o_Sporidiobolales;f_Sporidiobolales_fam_Incertae_sedis;g_Sporobolomyces;s_Sporobolomyces_roseus
OTU_322	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.6	0.0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales;f_Psathyrellaceae;g_Coprinopsis;s_unidentified
OTU_575	0.0	52.0	14.2	21.8	12.4	8.2	1.4	1.8	4.0	1.4	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Chaetothyriales;f_Herpotrichiellaceae;g_unidentified;s_unidentified
OTU_1153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_276	0.0	0.0	0.0	1.8	0.0	1.2	0.0	0.0	1.8	1.6	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales;f_unidentified;g_unidentified;s_unidentified
OTU_261	0.0	34.8	6.6	8.6	7.4	5.8	1.0	0.8	0.6	0.6	k_Fungi;p_Ascomycota;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_Ascomycota_sp
OTU_326	0.0	0.2	0.0	1.0	2.2	0.0	0.0	0.0	1.6	0.0	k_Fungi;p_unidentified;c_unidentified;o_unidentified;f_unidentified;g_unidentified;s_unidentified
OTU_452	0.0	1.2	0.0	0.4	0.0	0.0	0.4	0.0	3.0	0.0	k_Fungi;p_Ascomycota;c_Leotiomycetes;o_Leotiomycetes_ord_Incertae_sedis;f_unidentified;g_unidentified;s_unidentified
OTU_561	0.0	0.2	0.0	0.0	0.4	0.0	0.0	0.2	0.8	0.0	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Eurotiales;f_Trichocomaceae;g_Penicillium;s_unidentified
OTU_408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8	0.0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Ophiocordycipitaceae;g_Tolypocladium;s_unidentified
OTU_870	6.0	1.4	0.2	1.2	0.6	2.4	1.0	1.6	1.6	1.0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae;g_unidentified;s_Nectriaceae_sp
OTU_952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Eurotiales;f_Trichocomaceae;g_unidentified;s_unidentified
